tweet_id,airline_sentiment,is_reply,reply_count,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,index1,text_extended,text_extended_final
931566706555785216,negative,True,0,0,@gadorgimenez @Iberia Son la leche estos de @Iberia... llevo tres horas esperando a que me intenten resolver una si… https://t.co/lnJnQs3zxL,,2017-11-17 16:56:00,,,931566706555785216,ERROR,@gadorgimenez @Iberia Son la leche estos de @Iberia... llevo tres horas esperando a que me intenten resolver una si… https://t.co/lnJnQs3zxL
931507863176056832,positive,False,0,0,"Today news via Ryanair ofrece una subida de sueldo del 20% a los pilotos https://t.co/bGF7tNyt5V, see more https://t.co/o5IB1or1D1",,2017-11-17 13:02:00,,Rome,931507863176056832,"Today news via Ryanair ofrece una subida de sueldo del 20% a los pilotos https://t.co/bGF7tNyt5V, see more https://t.co/o5IB1or1D1","Today news via Ryanair ofrece una subida de sueldo del 20% a los pilotos https://t.co/bGF7tNyt5V, see more https://t.co/o5IB1or1D1"
941812151693533184,positive,False,0,0,Aerolínea Ryanair reconoce sindicatos para evitar huelgas https://t.co/ZEimGU9xRC https://t.co/W9CtYhedu6,,2017-12-15 23:28:00,,America/Caracas,941812151693533184,Aerolínea Ryanair reconoce sindicatos para evitar huelgas https://t.co/ZEimGU9xRC https://t.co/W9CtYhedu6,Aerolínea Ryanair reconoce sindicatos para evitar huelgas https://t.co/ZEimGU9xRC https://t.co/W9CtYhedu6
938381043735855105,neutral,True,0,0,"@Iberia @SantiBello_ Me encanta tu respuesta y es muy difícil que la gente tome conciencia, la gente tiene otros in… https://t.co/Gwh6DmZu2K",,2017-06-12 12:14:00,,Caracas,938381043735855105,"@Iberia @SantiBello_ Me encanta tu respuesta y es muy difícil que la gente tome conciencia, la gente tiene otros intereses, pero sigan con su bella labor ya habrá gente que si tomara conciencia  gracias por esa bella labor y continuen","@Iberia @SantiBello_ Me encanta tu respuesta y es muy difícil que la gente tome conciencia, la gente tiene otros intereses, pero sigan con su bella labor ya habrá gente que si tomara conciencia  gracias por esa bella labor y continuen"
936297741860339712,negative,True,0,0,@Iberia Me habéis adelantado el vuelo IB425 Bilbao Madrid de ahora y me avisáis 1 hora antes de la nueva salida. No… https://t.co/3W9XG6NWjH,,2017-11-30 18:15:00,,Madrid,936297741860339712,@Iberia Me habéis adelantado el vuelo IB425 Bilbao Madrid de ahora y me avisáis 1 hora antes de la nueva salida. No llego! Qué solución me dais? Por teléfono decís que me fastidie y hasta mañana nada. Me lo explicáis?,@Iberia Me habéis adelantado el vuelo IB425 Bilbao Madrid de ahora y me avisáis 1 hora antes de la nueva salida. No llego! Qué solución me dais? Por teléfono decís que me fastidie y hasta mañana nada. Me lo explicáis?
931280135323451394,neutral,True,0,0,"@madaboigues @MD80com Cuantas veces lo volé :Aviaco,Spanair  y finalmente iberia!,,",,2017-11-16 21:57:00,,,931280135323451394,"@madaboigues @MD80com Cuantas veces lo volé :Aviaco,Spanair  y finalmente iberia!,,","@madaboigues @MD80com Cuantas veces lo volé :Aviaco,Spanair  y finalmente iberia!,,"
942722900485918720,positive,False,0,0,RT: unionradionet :Pilotos irlandeses de Ryanair desconvocan huelga para el 20 de diciembre https://t.co/28mMlwfsfG https://t.co/VY5P5gfYng,,2017-12-18 11:47:00,,Jakarta,942722900485918720,RT: unionradionet :Pilotos irlandeses de Ryanair desconvocan huelga para el 20 de diciembre https://t.co/28mMlwfsfG https://t.co/VY5P5gfYng,RT: unionradionet :Pilotos irlandeses de Ryanair desconvocan huelga para el 20 de diciembre https://t.co/28mMlwfsfG https://t.co/VY5P5gfYng
942701051572117504,negative,False,0,0,El caos de Iberia https://t.co/20SrnS9xq3 #munichalpesaustriacos #Travel (y +60 destinos en Chavetas),,2017-12-18 10:20:00,,Madrid,942701051572117504,El caos de Iberia https://t.co/20SrnS9xq3 #munichalpesaustriacos #Travel (y +60 destinos en Chavetas),El caos de Iberia https://t.co/20SrnS9xq3 #munichalpesaustriacos #Travel (y +60 destinos en Chavetas)
934324280715894784,negative,False,0,0,"Siempre la misma excusa de siempre de ""se ha roto una ventana"". Sois unos sinvergüenzas @Ryanair @Ryanair_ES #Timonair",,2017-11-25 07:34:00,,,934324280715894784,"Siempre la misma excusa de siempre de ""se ha roto una ventana"". Sois unos sinvergüenzas @Ryanair @Ryanair_ES #Timonair","Siempre la misma excusa de siempre de ""se ha roto una ventana"". Sois unos sinvergüenzas @Ryanair @Ryanair_ES #Timonair"
931315871200489472,neutral,False,0,0,"Hola @Iberia, nos ha desaparecido una bolsa con pulseras y collares de una maleta que accedimos a facturar. ¿Qué pu… https://t.co/MzxTxEy55M",,2017-11-17 00:19:00,"Madrid, Spain",Helsinki,931315871200489472,"Hola @Iberia, nos ha desaparecido una bolsa con pulseras y collares de una maleta que accedimos a facturar. ¿Qué puedo hacer o a dónde puedo llamar? Gracias.","Hola @Iberia, nos ha desaparecido una bolsa con pulseras y collares de una maleta que accedimos a facturar. ¿Qué puedo hacer o a dónde puedo llamar? Gracias."
943068396765286400,neutral,False,0,0,Los trabajadores de tierra de #Ryanair en España no irán a... https://t.co/s9KQYh8mej,,2017-12-19 10:40:00,,Pacific Time (US & Canada),943068396765286400,Los trabajadores de tierra de #Ryanair en España no irán a... https://t.co/s9KQYh8mej,Los trabajadores de tierra de #Ryanair en España no irán a... https://t.co/s9KQYh8mej
926406054656856064,neutral,False,0,0,Me resulta difícil de creer que este tipo estuviera en babia respecto del diseño de la CIA para Iberia ejecutado en… https://t.co/TWWqlCT7AV,,2017-03-11 11:09:00,,Pacific Time (US & Canada),926406054656856064,Me resulta difícil de creer que este tipo estuviera en babia respecto del diseño de la CIA para Iberia ejecutado en los años 70 y 80. https://t.co/XwBNzUSxCm,Me resulta difícil de creer que este tipo estuviera en babia respecto del diseño de la CIA para Iberia ejecutado en los años 70 y 80. https://t.co/XwBNzUSxCm
945835658697957376,negative,False,0,0,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas #vIDEO https://t.co/eiq5JFzWJh",,2017-12-27 01:56:00,,Bogota,945835658697957376,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas #vIDEO https://t.co/eiq5JFzWJh","Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas #vIDEO https://t.co/eiq5JFzWJh"
944309166683901952,negative,False,0,0,Que agradables sujetos son esos de Iberia https://t.co/1rPGL46JpF,,2017-12-22 20:50:00,,Santiago,944309166683901952,Que agradables sujetos son esos de Iberia https://t.co/1rPGL46JpF,Que agradables sujetos son esos de Iberia https://t.co/1rPGL46JpF
936926646652809216,negative,True,0,0,"@Somospmrmad @CleceSocial @aena @CSIFAena Todas las bases com los mismos problemas, como pueden permitir que se emb… https://t.co/O302sgx11K",,2017-02-12 11:54:00,,,936926646652809216,"@Somospmrmad @CleceSocial @aena @CSIFAena Todas las bases com los mismos problemas, como pueden permitir que se embarque por detras en Ryanair con semejante ruido...
Le pueden reventar los tímpanos a los pasajeros y sobretodo a los bebés...","@Somospmrmad @CleceSocial @aena @CSIFAena Todas las bases com los mismos problemas, como pueden permitir que se embarque por detras en Ryanair con semejante ruido...
Le pueden reventar los tímpanos a los pasajeros y sobretodo a los bebés..."
942641537871237123,neutral,True,0,0,@yoarg @FrancoVRinaldi @Aerolineas_AR @LATAM_ARG Como hablamos de Ryanair https://t.co/NV4A6eG52H,,2017-12-18 06:23:00,,Brussels,942641537871237123,@yoarg @FrancoVRinaldi @Aerolineas_AR @LATAM_ARG Como hablamos de Ryanair https://t.co/NV4A6eG52H,@yoarg @FrancoVRinaldi @Aerolineas_AR @LATAM_ARG Como hablamos de Ryanair https://t.co/NV4A6eG52H
931510209972981761,negative,False,0,0,estoy en un avion de ryanair y siento que me voy a morir,,2017-11-17 13:11:00,"Elche, España",Central Time (US & Canada),931510209972981761,estoy en un avion de ryanair y siento que me voy a morir,estoy en un avion de ryanair y siento que me voy a morir
941198961540521984,neutral,False,0,0,Ya queda menos! iberia @AirNostrumLAM airnostrumofficial https://t.co/JgrrvzaDdR,,2017-12-14 06:51:00,,Europe/Madrid,941198961540521984,Ya queda menos! iberia @AirNostrumLAM airnostrumofficial https://t.co/JgrrvzaDdR,Ya queda menos! iberia @AirNostrumLAM airnostrumofficial https://t.co/JgrrvzaDdR
930025346145153024,negative,True,0,0,@Iberia Tengo hecha una reserva para Brasil que caduca en 8 horas y no puedo finalizarla porque la web no me permit… https://t.co/gmAWszapE4,,2017-11-13 10:51:00,,Pacific Time (US & Canada),930025346145153024,@Iberia Tengo hecha una reserva para Brasil que caduca en 8 horas y no puedo finalizarla porque la web no me permite. Os he llamado y no me manteneis mi reserva todavía activa y si quiero comprar nuevos billetes ahora son más caros.,@Iberia Tengo hecha una reserva para Brasil que caduca en 8 horas y no puedo finalizarla porque la web no me permite. Os he llamado y no me manteneis mi reserva todavía activa y si quiero comprar nuevos billetes ahora son más caros.
940824048979861504,negative,False,0,0,"Mi apoyo y solidaridad con el personal de Ryanair, por experiencia se la impotencia que suponer ver como el empresa… https://t.co/ppHkgmJYsc",,2017-12-13 06:01:00,,,940824048979861504,"Mi apoyo y solidaridad con el personal de Ryanair, por experiencia se la impotencia que suponer ver como el empresario se hace millonario a costa del esfuerzo del obrero con una total ausencia de empatía.  https://t.co/nMVpfjKGYC vía @elpais_economia","Mi apoyo y solidaridad con el personal de Ryanair, por experiencia se la impotencia que suponer ver como el empresario se hace millonario a costa del esfuerzo del obrero con una total ausencia de empatía.  https://t.co/nMVpfjKGYC vía @elpais_economia"
934146787413241857,negative,True,0,0,"@VilaWeb @vueling Adiós @vueling , a partir de ahora en los vuelos lowcost con @Ryanair q la tripulación es muy simpática y atenta.",,2017-11-24 19:48:00,,Madrid,934146787413241857,"@VilaWeb @vueling Adiós @vueling , a partir de ahora en los vuelos lowcost con @Ryanair q la tripulación es muy simpática y atenta.","@VilaWeb @vueling Adiós @vueling , a partir de ahora en los vuelos lowcost con @Ryanair q la tripulación es muy simpática y atenta."
933059954734522374,negative,True,0,0,@ccifuentes hola Presidenta. Hace unas semanas le contestaba a un tweet suyo sobre el retraso sufrido en un aeropue… https://t.co/Cp7zbChc0Y,,2017-11-21 19:50:00,"Artenara, España",London,933059954734522374,"@ccifuentes hola Presidenta. Hace unas semanas le contestaba a un tweet suyo sobre el retraso sufrido en un aeropuerto. Yo le decía que las compañías campan a sus anchas. Esta noticia es una de las pruebas, al igual que las cancelaciones masivas de @Ryana","@ccifuentes hola Presidenta. Hace unas semanas le contestaba a un tweet suyo sobre el retraso sufrido en un aeropuerto. Yo le decía que las compañías campan a sus anchas. Esta noticia es una de las pruebas, al igual que las cancelaciones masivas de @Ryana"
937982758198104064,negative,False,0,0,"Todo lo que he tenido que invertir en útiles de primer necesidad a saber cuándo me lo reembolsan,mínimo 4 semanas.… https://t.co/2G8EQwnM3S",,2017-05-12 09:51:00,,,937982758198104064,"Todo lo que he tenido que invertir en útiles de primer necesidad a saber cuándo me lo reembolsan,mínimo 4 semanas. Y eso pensando que aparezca y no tenga que pelear la indemnización de todo lo que llevaba en la maleta. Definitivamente  @Iberia quiere arruinar mi Navidad!!!!","Todo lo que he tenido que invertir en útiles de primer necesidad a saber cuándo me lo reembolsan,mínimo 4 semanas. Y eso pensando que aparezca y no tenga que pelear la indemnización de todo lo que llevaba en la maleta. Definitivamente  @Iberia quiere arruinar mi Navidad!!!!"
938462757841788928,neutral,True,0,0,@Iberia tengo un vuelo low cost BCN-EZE quiero saber donde y cómo abonar el plus que me permite equipaje en bodega?,,2017-06-12 17:38:00,,Buenos Aires,938462757841788928,@Iberia tengo un vuelo low cost BCN-EZE quiero saber donde y cómo abonar el plus que me permite equipaje en bodega?,@Iberia tengo un vuelo low cost BCN-EZE quiero saber donde y cómo abonar el plus que me permite equipaje en bodega?
943076790855020544,neutral,False,0,0,Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/41I2byWavs,,2017-12-19 11:13:00,,Amsterdam,943076790855020544,ERROR,Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/41I2byWavs
950380748456038400,negative,False,0,0,#iberia te facilita un número de teléfono para los equipajes y si no han pasado 24 horas ni si quiera se ponen al t… https://t.co/BXhPuGyqZf,,2018-08-01 14:56:00,"Madrid, Spain",Greenland,950380748456038400,#iberia te facilita un número de teléfono para los equipajes y si no han pasado 24 horas ni si quiera se ponen al teléfono y dejan una máquina y que te esperes al SMS o Email... Es esa una buena atención??? Y eso que viajaba en Bussiness como es si fuera en coach @iberia muy mal,#iberia te facilita un número de teléfono para los equipajes y si no han pasado 24 horas ni si quiera se ponen al teléfono y dejan una máquina y que te esperes al SMS o Email... Es esa una buena atención??? Y eso que viajaba en Bussiness como es si fuera en coach @iberia muy mal
941369654915862528,negative,False,0,0,Los sindicatos convocan huelga para el personal de tierra de Ryanair en España el 30 de diciembre… https://t.co/Sc6r6zsnJx,,2017-12-14 18:09:00,,,941369654915862528,Los sindicatos convocan huelga para el personal de tierra de Ryanair en España el 30 de diciembre… https://t.co/Sc6r6zsnJx,Los sindicatos convocan huelga para el personal de tierra de Ryanair en España el 30 de diciembre… https://t.co/Sc6r6zsnJx
941219843025629184,neutral,True,0,0,"@Mefistofiles Wtf, mira que hay olores raros, pero no había oido jamás “olor a avión de Ryanair” ?",,2017-12-14 08:14:00,,Madrid,941219843025629184,"@Mefistofiles Wtf, mira que hay olores raros, pero no había oido jamás “olor a avión de Ryanair” ?","@Mefistofiles Wtf, mira que hay olores raros, pero no había oido jamás “olor a avión de Ryanair” ?"
948488396384755712,negative,True,0,0,@ManuelCorbi @Iberia Uff lo tienes jodido,,2018-03-01 09:37:00,,Madrid,948488396384755712,@ManuelCorbi @Iberia Uff lo tienes jodido,@ManuelCorbi @Iberia Uff lo tienes jodido
933728560799469568,neutral,True,0,0,@InfoViajera Yo con gibson bastante air france iberia easyjet sin cargo ryanair cobro y mucho. Sismpre llevarla con… https://t.co/2gD1eNir2C,,2017-11-23 16:06:00,,,933728560799469568,@InfoViajera Yo con gibson bastante air france iberia easyjet sin cargo ryanair cobro y mucho. Sismpre llevarla con estuche blando con rigido solo si se despacha! No te dejan estuche rigido en cabina,@InfoViajera Yo con gibson bastante air france iberia easyjet sin cargo ryanair cobro y mucho. Sismpre llevarla con estuche blando con rigido solo si se despacha! No te dejan estuche rigido en cabina
926762991722422272,negative,True,0,0,"@lluis_llach Renfe, Iberia...",,2017-04-11 10:48:00,,,926762991722422272,"@lluis_llach Renfe, Iberia...","@lluis_llach Renfe, Iberia..."
945521244077559809,negative,True,0,0,@hypervoila #TipicoDeNavidad @Iberia perdió mi maleta hace 5 días y no saben dónde está. Tengo medicamentos que no… https://t.co/J4bzyxbffK,,2017-12-26 05:06:00,,Pacific Time (US & Canada),945521244077559809,@hypervoila #TipicoDeNavidad @Iberia perdió mi maleta hace 5 días y no saben dónde está. Tengo medicamentos que no estoy tomando por su culpa y NO LES IMPORTA.  ayúdame con un RT PORFA! #hypervoila #Navidad2017,@hypervoila #TipicoDeNavidad @Iberia perdió mi maleta hace 5 días y no saben dónde está. Tengo medicamentos que no estoy tomando por su culpa y NO LES IMPORTA.  ayúdame con un RT PORFA! #hypervoila #Navidad2017
933074149727141889,positive,False,0,0,Suertudas aquellas personas que puedan pagarse un vuelo-oferta de los de Ryanair por cinco euros con la consiguient… https://t.co/cTWoWzv7YT,,2017-11-21 20:46:00,,,933074149727141889,Suertudas aquellas personas que puedan pagarse un vuelo-oferta de los de Ryanair por cinco euros con la consiguiente estancia en el destino. Hay a Hahn (Frankfurt) y no me lo puedo permitir. Estoy que me tiro de los pelos :(,Suertudas aquellas personas que puedan pagarse un vuelo-oferta de los de Ryanair por cinco euros con la consiguiente estancia en el destino. Hay a Hahn (Frankfurt) y no me lo puedo permitir. Estoy que me tiro de los pelos :(
933639292710252544,negative,True,0,0,"@Iberia Claro, súper lógico. También es bastante lógico que me pidan que les envíe 3 documentos y solo se pueda adj… https://t.co/2VMVEQCyVr",,2017-11-23 10:12:00,,,933639292710252544,"@Iberia Claro, súper lógico. También es bastante lógico que me pidan que les envíe 3 documentos y solo se pueda adjuntar uno. Son repugnantes.","@Iberia Claro, súper lógico. También es bastante lógico que me pidan que les envíe 3 documentos y solo se pueda adjuntar uno. Son repugnantes."
941304976353189888,negative,False,0,0,"#Ryanair a pilotos #Italia : Si huelga, sanción. Vivan los derechos y eso... https://t.co/X6Iw9g0xZn",,2017-12-14 13:52:00,,Madrid,941304976353189888,"#Ryanair a pilotos #Italia : Si huelga, sanción. Vivan los derechos y eso... https://t.co/X6Iw9g0xZn","#Ryanair a pilotos #Italia : Si huelga, sanción. Vivan los derechos y eso... https://t.co/X6Iw9g0xZn"
926086472847020032,negative,True,0,0,"@iberia
1)vuelo IB6051 retrasado + de 7h sin justificación, perdida de conexión y 2 d de viaje+200€ hotel,etc. Respuesta: lo sentimos!",,2017-02-11 13:59:00,,Amsterdam,926086472847020032,ERROR,"@iberia
1)vuelo IB6051 retrasado + de 7h sin justificación, perdida de conexión y 2 d de viaje+200€ hotel,etc. Respuesta: lo sentimos!"
945794116805365766,neutral,False,0,0,En ryanair y vueling los últimos en subir tienen que facturar el equipaje de mano y lo siento pero no seré yo quien… https://t.co/hWPpxKYuKl,,2017-12-26 23:11:00,,Madrid,945794116805365766,En ryanair y vueling los últimos en subir tienen que facturar el equipaje de mano y lo siento pero no seré yo quien tenga que esperar luego su maleta en la cinta. https://t.co/k2MnFLiVxf,En ryanair y vueling los últimos en subir tienen que facturar el equipaje de mano y lo siento pero no seré yo quien tenga que esperar luego su maleta en la cinta. https://t.co/k2MnFLiVxf
943917728007680001,neutral,True,0,0,@thecatfromjapan @Ryanair Fa la la la la....la la la la,,2017-12-21 18:54:00,"Edinburgh, Scotland",,943917728007680001,@thecatfromjapan @Ryanair Fa la la la la....la la la la,@thecatfromjapan @Ryanair Fa la la la la....la la la la
926950214040215552,negative,False,0,0,"¿Iberia vuelve a anunciar en la TV argentina después de quebrar Aerolíneas? ¿Qué sigue, ponerle Centro Cultural Virrey Cisneros al CCK?",,2017-04-11 23:12:00,,Buenos Aires,926950214040215552,"¿Iberia vuelve a anunciar en la TV argentina después de quebrar Aerolíneas? ¿Qué sigue, ponerle Centro Cultural Virrey Cisneros al CCK?","¿Iberia vuelve a anunciar en la TV argentina después de quebrar Aerolíneas? ¿Qué sigue, ponerle Centro Cultural Virrey Cisneros al CCK?"
946691220985741313,negative,True,0,0,"@Iberia Sí, reclamé en el aeropuerto y cuento con todos los código, solo pido, por favor, que me respondan el teléf… https://t.co/gSowzMmU2r",,2017-12-29 10:35:00,,Amsterdam,946691220985741313,"@Iberia Sí, reclamé en el aeropuerto y cuento con todos los código, solo pido, por favor, que me respondan el teléfono en atención al cliente para resolver mis dudas.","@Iberia Sí, reclamé en el aeropuerto y cuento con todos los código, solo pido, por favor, que me respondan el teléfono en atención al cliente para resolver mis dudas."
925013345543098368,neutral,True,0,0,@PabloPazos_S los 20 leuros Ryanair lo solucionan,,2017-10-30 14:55:00,,Madrid,925013345543098368,@PabloPazos_S los 20 leuros Ryanair lo solucionan,@PabloPazos_S los 20 leuros Ryanair lo solucionan
941429584725270529,positive,False,0,0,Felices 90 @Iberia sé de alguien que le hubiera gustado verlos! #90AniversarioIberia https://t.co/kbTuU4pSAy,,2017-12-14 22:07:00,,Greenland,941429584725270529,Felices 90 @Iberia sé de alguien que le hubiera gustado verlos! #90AniversarioIberia https://t.co/kbTuU4pSAy,Felices 90 @Iberia sé de alguien que le hubiera gustado verlos! #90AniversarioIberia https://t.co/kbTuU4pSAy
941067032036077568,negative,False,0,0,Convocan huelga en el colectivo de tierra de Ryanair en España el 30 de diciembre. Noticias de Empresas https://t.co/Sq9sNCeOZ4,,2017-12-13 22:07:00,,Amsterdam,941067032036077568,Convocan huelga en el colectivo de tierra de Ryanair en España el 30 de diciembre. Noticias de Empresas https://t.co/Sq9sNCeOZ4,Convocan huelga en el colectivo de tierra de Ryanair en España el 30 de diciembre. Noticias de Empresas https://t.co/Sq9sNCeOZ4
942982335024177152,neutral,False,0,0,Pilotos irlandeses de Ryanair desconvocan huelga para el 20 de diciembre https://t.co/O7rL06FZL4 #NoTextAndDrive https://t.co/xFkY7kkBfb,,2017-12-19 04:58:00,,Caracas,942982335024177152,Pilotos irlandeses de Ryanair desconvocan huelga para el 20 de diciembre https://t.co/O7rL06FZL4 #NoTextAndDrive https://t.co/xFkY7kkBfb,Pilotos irlandeses de Ryanair desconvocan huelga para el 20 de diciembre https://t.co/O7rL06FZL4 #NoTextAndDrive https://t.co/xFkY7kkBfb
947957429089787904,neutral,False,0,0,A por ello paisana! Orgullosos de ti burgalesa ? https://t.co/z03BGm6MM6,,2018-01-01 22:27:00,,Madrid,947957429089787904,A por ello paisana! Orgullosos de ti burgalesa ? https://t.co/z03BGm6MM6,A por ello paisana! Orgullosos de ti burgalesa ? https://t.co/z03BGm6MM6
927445376415739904,negative,True,0,0,"@Iberia Abierta la reclamación.La demora es lo de menos,el trato de una de sus empleadas ha sido el problema!fallo… https://t.co/vCUS54DrB5",,2017-06-11 07:59:00,,Madrid,927445376415739904,"@Iberia Abierta la reclamación.La demora es lo de menos,el trato de una de sus empleadas ha sido el problema!fallo evitable, poco tiempo de escala!","@Iberia Abierta la reclamación.La demora es lo de menos,el trato de una de sus empleadas ha sido el problema!fallo evitable, poco tiempo de escala!"
933782711600283650,neutral,False,0,0,".@JavierJover, head of partnership and SMBs en Iberia, recibe a los partners de @PayPalSpain a la presentación del… https://t.co/H02fLILavT",,2017-11-23 19:42:00,,Madrid,933782711600283650,".@JavierJover, head of partnership and SMBs en Iberia, recibe a los partners de @PayPalSpain a la presentación del nuevo programa digirido especialmente a ellos https://t.co/k6HZExqVdU",".@JavierJover, head of partnership and SMBs en Iberia, recibe a los partners de @PayPalSpain a la presentación del nuevo programa digirido especialmente a ellos https://t.co/k6HZExqVdU"
923210688859922432,neutral,True,0,0,"@flywithlevelES /2 así lo haré. Es en la web de level y no de Iberia, correcto?Ahí puedo agregar mi equipaje? Cuant… https://t.co/s9HxuRfdKD",,2017-10-25 15:32:00,,,923210688859922432,"@flywithlevelES /2 así lo haré. Es en la web de level y no de Iberia, correcto?Ahí puedo agregar mi equipaje? Cuantas horas antes del vuelo se abre? Gracias","@flywithlevelES /2 así lo haré. Es en la web de level y no de Iberia, correcto?Ahí puedo agregar mi equipaje? Cuantas horas antes del vuelo se abre? Gracias"
932728760457220097,positive,True,0,0,@Iberia Muchas gracias. Un saludo,,2017-11-20 21:54:00,,Pacific Time (US & Canada),932728760457220097,@Iberia Muchas gracias. Un saludo,@Iberia Muchas gracias. Un saludo
931050486815391745,positive,False,0,0,"Piloto hoy a LCG dice que el peso del avión equivale a 21 elefantes, y que nos relajemos y olvídelos los problemas,… https://t.co/OCYP48tQNp",,2017-11-16 06:45:00,,Madrid,931050486815391745,"Piloto hoy a LCG dice que el peso del avión equivale a 21 elefantes, y que nos relajemos y olvídelos los problemas, así da gusto @Iberia empezando el día con una sonrisa ?","Piloto hoy a LCG dice que el peso del avión equivale a 21 elefantes, y que nos relajemos y olvídelos los problemas, así da gusto @Iberia empezando el día con una sonrisa ?"
928005761007054848,negative,True,0,0,"@Iberia me han cobrado ustedes un vuelo sin darme el billete. He intentado por telefóno e incidencia web, pero nada, pueden ayudarme x aqui?",,2017-07-11 21:06:00,,Madrid,928005761007054848,"@Iberia me han cobrado ustedes un vuelo sin darme el billete. He intentado por telefóno e incidencia web, pero nada, pueden ayudarme x aqui?","@Iberia me han cobrado ustedes un vuelo sin darme el billete. He intentado por telefóno e incidencia web, pero nada, pueden ayudarme x aqui?"
945795582043488256,neutral,False,0,0,A330 de @Iberia aterrizando por la 32L de Madrid-Barajas #Aviation #photography #Airplane #landing #madrid https://t.co/sgNngbz9EB,,2017-12-26 23:16:00,,Madrid,945795582043488256,A330 de @Iberia aterrizando por la 32L de Madrid-Barajas #Aviation #photography #Airplane #landing #madrid https://t.co/sgNngbz9EB,A330 de @Iberia aterrizando por la 32L de Madrid-Barajas #Aviation #photography #Airplane #landing #madrid https://t.co/sgNngbz9EB
930775713560612864,neutral,True,0,0,@Iberia Buenas tardes. Llevo varias semanas esperando la emisión de unas facturas. he llamado repetidas veces al 90… https://t.co/38F09BRMkz,,2017-11-15 12:33:00,,,930775713560612864,@Iberia Buenas tardes. Llevo varias semanas esperando la emisión de unas facturas. he llamado repetidas veces al 901111500 y no me llegan. Las necesito para pasar los gastos a mi compañía. No es la primera vez que me ocurre esto. Podrían ayudarme?,@Iberia Buenas tardes. Llevo varias semanas esperando la emisión de unas facturas. he llamado repetidas veces al 901111500 y no me llegan. Las necesito para pasar los gastos a mi compañía. No es la primera vez que me ocurre esto. Podrían ayudarme?
934475103450132480,positive,False,0,0,"El vuelo de Londres a Praga me costó 600 pesos con @Ryanair. Y me sorprendió para bien, puntual, limpio y buena asistencia. Congrats ??",,2017-11-25 17:33:00,,Mountain Time (US & Canada),934475103450132480,"El vuelo de Londres a Praga me costó 600 pesos con @Ryanair. Y me sorprendió para bien, puntual, limpio y buena asistencia. Congrats ??","El vuelo de Londres a Praga me costó 600 pesos con @Ryanair. Y me sorprendió para bien, puntual, limpio y buena asistencia. Congrats ??"
948630050974380032,negative,False,0,0,Pasajero de avión sale por puerta de emergencia. #QRR #Mundo #Avión #Pasajero #GuardiCivil #Ryanair #Londres... https://t.co/BC8xRjZCCM,,2018-03-01 19:00:00,,Mexico City,948630050974380032,Pasajero de avión sale por puerta de emergencia. #QRR #Mundo #Avión #Pasajero #GuardiCivil #Ryanair #Londres... https://t.co/BC8xRjZCCM,Pasajero de avión sale por puerta de emergencia. #QRR #Mundo #Avión #Pasajero #GuardiCivil #Ryanair #Londres... https://t.co/BC8xRjZCCM
931601877464223745,neutral,True,0,0,"@Iberia @BancoGalicia Hola, me seguis para que pueda enviaros un privado? :)",,2017-11-17 19:16:00,,Athens,931601877464223745,"@Iberia @BancoGalicia Hola, me seguis para que pueda enviaros un privado? :)","@Iberia @BancoGalicia Hola, me seguis para que pueda enviaros un privado? :)"
935956949446905857,neutral,False,0,0,IBERIA EXPRESS celebra su quinto aniversario con una oferta única https://t.co/DtrBzrT8Xl vía @Revista traveling coloralia,,2017-11-29 19:41:00,,Madrid,935956949446905857,IBERIA EXPRESS celebra su quinto aniversario con una oferta única https://t.co/DtrBzrT8Xl vía @Revista traveling coloralia,IBERIA EXPRESS celebra su quinto aniversario con una oferta única https://t.co/DtrBzrT8Xl vía @Revista traveling coloralia
935433589566660608,negative,False,0,0,Ryanair está regalando 2 billetes gratis a todo el mundo después de la cancelación de más de 2000 vuelos.... https://t.co/RkQZIWtqIx,,2017-11-28 09:02:00,,Athens,935433589566660608,Ryanair está regalando 2 billetes gratis a todo el mundo después de la cancelación de más de 2000 vuelos.... https://t.co/RkQZIWtqIx,Ryanair está regalando 2 billetes gratis a todo el mundo después de la cancelación de más de 2000 vuelos.... https://t.co/RkQZIWtqIx
946524350190104578,negative,False,0,0,Cuando os apetezca me ponéis vuelos directos Galicia - Andalucía vosotros con calma eh @vueling @Iberia @Ryanair_ES @AirEuropa,,2017-12-28 23:32:00,,Amsterdam,946524350190104578,Cuando os apetezca me ponéis vuelos directos Galicia - Andalucía vosotros con calma eh @vueling @Iberia @Ryanair_ES @AirEuropa,Cuando os apetezca me ponéis vuelos directos Galicia - Andalucía vosotros con calma eh @vueling @Iberia @Ryanair_ES @AirEuropa
